d	add an edge to the custom graph	向自定义图添加边
d	add an import to the loaded bin object	向已加载的 bin 对象添加导入
d	add ascii/latin1 string	添加 ascii/latin1 字符串
d	add base class	添加基类
d	add basic block by hand (jump, fail, diff)	手动添加基本块（跳转、失败、差异）
d	add basic-block edge for switch-cases	为 switch-case 添加基本块边
d	add breakpoint (see dbg.hwbp)	添加断点（参见 dbg.hwbp）
d	add breakpoint by source line (dwarf)	按源代码行添加断点（dwarf）
d	add class	添加类
d	add code call ref	添加代码调用引用
d	add code ref pointing to addr (from curseek)	添加指向 addr 的代码引用（来自 curseek）
d	add comment for given snapshot	为给定快照添加注释
d	add comment in base64	以 base64 添加注释
d	add comments to args	向参数添加注释
d	add data ref	添加数据引用
d	add data-read ref	添加数据读取引用
d	add data-write ref	添加数据写入引用
d	add flag at current address	在当前地址添加标志
d	add generic code ref	添加通用代码引用
d	add global variable with given type and name	添加给定类型和名称的全局变量
d	add good boy comment at given address	在给定地址添加 good boy 注释
d	add hardware breakpoint	添加硬件断点
d	add indirect code reference (see ax?)	添加间接代码引用（参见 ax?）
d	add inheritance relation	添加继承关系
d	add jmp reference	添加 jmp 引用
d	add multiline comment, end it with '*/'	添加多行注释, 以 '*/' 结束
d	add new class at current seek	在当前 seek 处添加新类
d	add new field at current seek	在当前 seek 处添加新字段
d	add new flagzone named 'math'	添加名为 'math' 的新标志区
d	add new function in current offset with 'main' as name	在当前偏移处添加名为 'main' 的新函数
d	add new log message	添加新日志消息
d	add new method at current seek	在当前 seek 处添加新方法
d	add or set an eval config line in the user rc file	在用户 rc 文件中添加或设置 eval 配置行
d	add string	添加字符串
d	add string (guess latin1/utf16le)	添加字符串（猜测 latin1/utf16le）
d	add string manually (len=auto, type=auto-detect)	手动添加字符串（len=auto，type=auto-detect）
d	add string ref	添加字符串引用
d	add trace for address N times	为地址添加 N 次跟踪
d	add unique comment	添加唯一注释
d	add utf8 string	添加 utf8 字符串
d	add vtable address to class	向类添加 vtable 地址
d	add watchpoint	添加观察点
d	add wide string (utf16)	添加宽字符串（utf16）
d	add zignature	添加 zignature
d	add/edit method	添加/编辑方法
d	add/remove comment	添加/移除注释
d	add/remove comment at given address	在给定地址添加/移除注释
d	address information (show perms, stack, heap, ...)	地址信息（显示权限、栈、堆等）
d	address matching given esil expressions $$ = here	匹配给定 esil 表达式的地址 $$ = here
d	address of incoming (from) basic blocks	传入（from）基本块的地址
d	address of nth instruction backward (s $I1@$Fe) #last instr in bb	向后第 n 条指令的地址（s $I1@$Fe）#基本块中的最后一条指令
d	address of nth instruction forward	向前第 n 条指令的地址
d	address of the nth case	第 n 个分支的地址
d	adds a map to the bank	向 bank 添加映射
d	adds a row using the given format string	使用给定格式字符串添加一行
d	adds the autocomplete value	添加自动补全值
d	alias	标志的偏移量
d	alias $dis to decoded b64 bytes	将 $dis 别名指向解码后的 b64 字节
d	alias $dis to run af, then pdf (quote whole command)	将 $dis 别名指向先执行 af 再执行 pdf（引用整条命令）
d	alias $dis to the af command	将 $dis 别名指向 af 命令
d	alias $dis to the string after '$'	将 $dis 别名指向 '$' 之后的字符串
d	alias commands (command, not numvar)	别名命令（命令，不是数字变量）
d	alias for $D	$D 的别名
d	alias for $M	$M 的别名
d	alias for '%'	'%' 的别名
d	alias for 'af@@ sym.*;af@entry0;afva'	'af@@ sym.*;af@entry0;afva' 的别名
d	alias for 'env' command	'env' 命令的别名
d	alias for 'f foo+=4'	'f foo+=4' 的别名
d	alias for 'f foo-=4'	'f foo-=4' 的别名
d	alias for 'f foo=123'	'f foo=123' 的别名
d	alias for 'f name @ 33' or 'f name 1 33'	'f name @ 33' 或 'f name 1 33' 的别名
d	alias for 'i'	'i' 的别名
d	alias for 'ls'	'ls' 的别名
d	alias for 'px' (print hexadecimal)	'px' 的别名（打印十六进制）
d	alias for 'q'	'q' 的别名
d	alias for 's 0'	's 0' 的别名
d	alias for 's 0x..'	's 0x..' 的别名
d	alias for 's foo'; aliases override flag resolution	's foo' 的别名；别名覆盖标志解析
d	alias for 'sf' or 'sf $$'	'sf' 或 'sf $$' 的别名
d	alias for .[cmd]	.[cmd] 的别名
d	alias for @p:pid	@p:pid 的别名
d	alias for @r:reg	@r:reg 的别名
d	alias for VT (visual textlogs)	VT 的别名（可视化文本日志）
d	alias for `pie $Fi`	`pie $Fi` 的别名
d	alias for aai - analysis information	aai 的别名 - 分析信息
d	alias for afbi	afbi 的别名
d	alias for dcu $$ (continue until current address)	dcu $$ 的别名（继续直到当前地址）
d	alias for pad or pix	pad 或 pix 的别名
d	alias for pdi	pdi 的别名
d	alias for pqs	pqs 的别名
d	alias for s+, act as a relative seek	s+ 的别名，作为相对定位
d	alias for s- (seek history)	s- 的别名（seek 历史）
d	alias for s- aka negative relative seek and script editor	s- 的别名，即反向相对定位与脚本编辑器
d	alias for s..123 (notice the lack of space)	s..123 的别名 (注意没有空格)
d	alias for wc (requires: e io.cache=true)	wc 的别名（需要：e io.cache=true）
d	alias for wx	wx 的别名
d	all regs accessed	所有访问的寄存器
d	all words must match to grep the line	所有词都匹配才过滤该行
d	allocate <size> bytes at <address> (anywhere if address is -1) in child process	在子进程中的 <address> 处分配 <size> 字节（如果地址为 -1 则任意位置）
d	allocate <size> bytes at <address> and promote to huge page	在 <address> 处分配 <size> 字节并提升为大页
d	also works for running r2pipe and rlang scripts	也适用于运行 r2pipe 和 rlang 脚本
d	analyse and launch the visual interactive mode	分析并启动可视化交互模式
d	analyse n bytes for their esil accesses (regs, mem..)	分析 n 字节的 esil 访问（寄存器、内存等）
d	analyse n esil instructions accesses (regs, mem..)	分析 n 条 esil 指令的访问（寄存器、内存等）
d	analysis bbs maps	分析基本块映射
d	analysis commands	分析命令
d	analysis hints (force opcode size, ...)	分析提示（强制操作码大小等）
d	analysis process-thread (like dpt for esil), list threads	分析进程线程（类似 dpt 用于 esil），列出线程
d	analysis stats maps	分析统计映射
d	analysis stats maps (see p-)	分析统计映射（参见 p-）
d	analyze N bytes	分析 N 字节
d	analyze N data words at D depth	在 D 深度分析 N 个数据字
d	analyze N data words at D depth (asm.bits=32)	在 D 深度分析 N 个数据字（asm.bits=32）
d	analyze N data words at D depth (asm.bits=64)	在 D 深度分析 N 个数据字（asm.bits=64）
d	analyze N instructions in M bytes	分析 M 字节中的 N 条指令
d	analyze Opcodes (or emulate it)	分析操作码（或模拟它）
d	analyze all (fcns + bbs) (aa0 to avoid sub renaming)	分析全部（函数 + 基本块）（aa0 以避免子重命名）
d	analyze all flags starting with sym. (af @@ sym.*)	分析所有以 sym. 开头的标志（af @@ sym.*）
d	analyze all function reference graph to find more functions (EXPERIMENTAL)	分析所有函数引用图以找到更多函数（实验性）
d	analyze all functions relationships with flags, type matching and consecutive	分析所有函数关系，使用标志、类型匹配和连续性
d	analyze all jumps	分析所有跳转
d	analyze all meta words (Cd) and add r. named flags for referenced pointers	分析所有元字（Cd）并为引用的指针添加 r. 命名标志
d	analyze all objc references	分析所有 objc 引用
d	analyze all xrefs as functions	分析所有交叉引用作为函数
d	analyze all/given function to convert immediate to linked structure offsets (see tl?)	分析所有/给定函数以将立即数转换为链接结构偏移（参见 tl?）
d	analyze basic block	分析基本块
d	analyze bytes	分析字节
d	analyze code after trap-sleds	分析 trap-sled 之后的代码
d	analyze current instruction as an esil graph	将当前指令分析为 esil 图
d	analyze data in function (use like .adf @@=`afl~[0]`	分析函数中的数据（像这样使用 .adf @@=`afl~[0]`
d	analyze data in function gaps	分析函数间隙中的数据
d	analyze data kind (code, text, data, invalid, ...)	分析数据类型（代码、文本、数据、无效等）
d	analyze data pointers to (from-to)	分析指向的数据指针（从-到）
d	analyze data references to code	分析对代码的数据引用
d	analyze data trampoline (wip) (see 'aod' to describe mnemonics)	分析数据跳板（wip）（参见 'aod' 以描述助记符）
d	analyze data trampolines (wip)	分析数据跳板（wip）
d	analyze esil accesses in basic block (see aea?)	分析基本块中的 esil 访问（参见 aea?）
d	analyze function arguments in a call (afal honors dbg.funcarg)	分析调用中的函数参数（afal 遵循 dbg.funcarg）
d	analyze function arguments/locals	分析函数参数/局部变量
d	analyze function calls (af @@ `pi len~call[1]`)	分析函数调用（af @@ `pi len~call[1]`）
d	analyze function jumptable (adding seg to each elem)	分析函数跳转表（为每个元素添加段）
d	analyze functions	分析函数
d	analyze functions (start at addr or $$)	分析函数（从 addr 或 $$ 开始）
d	analyze functions recursively	递归分析函数
d	analyze given expression and filter for register	分析给定表达式并过滤寄存器
d	analyze len bytes of instructions for references	分析 len 字节的指令以查找引用
d	analyze meaning of every single bit in the current opcode	分析当前操作码中每一位的含义
d	analyze opcode eval expression (see ao)	分析操作码求值表达式（参见 ao）
d	analyze references with ESIL (optionally to address)	使用 ESIL 分析引用（可选到地址）
d	analyze references with ESIL in all functions	使用 ESIL 分析所有函数中的引用
d	analyze symbols (af @@= `isq~[0]`)	分析符号（af @@= `isq~[0]`）
d	analyze syscall using dbg.reg	使用 dbg.reg 分析系统调用
d	analyze where the function entrypoints are	分析函数入口点在哪里
d	analyze which op could be executed in [cycles]	分析在 [cycles] 内可执行哪些操作码
d	analyze xrefs in current section	分析当前段中的交叉引用
d	analyze xrefs in current section 	分析当前段中的交叉引用
d	analyze xrefs starting in current offset until sz bytes are consumed	从当前偏移开始分析交叉引用，直到消耗 sz 字节
d	analyzes 5548 byte array	分析 5548 字节数组
d	and	与
d	appcall in esil	在 esil 中 appcall
d	append an annotation at the current or specified address	在当前或指定地址追加注释
d	append comment at current address	在当前地址追加注释
d	append one line to the notes	向笔记追加一行
d	append to 'filename'	追加到 'filename'
d	append to file	追加到文件
d	append to file with the output of command in HTML	以 HTML 将命令输出追加到文件
d	apply DRCOV coverage	应用 DRCOV 覆盖率
d	apply format object at the given offset	在给定偏移处应用格式对象
d	apply given patch file (see doc/rapatch2.md)	应用给定的补丁文件 (见 doc/rapatch2.md)
d	apply radare patch file. (see wp?)	应用 radare 补丁文件。（参见 wp?）
d	apply the synthesis and report it in json	应用合成并以 json 报告
d	apply the synthesis and report it in json (aftsj)	应用合成并以 json 报告（aftsj）
d	apply to every call in the current function	应用于当前函数中的每个调用
d	apply unified hex patch (see output of cu)	应用统一十六进制补丁（参见 cu 的输出）
d	arch reg size (8, 16, 32, 64)	架构寄存器大小（8、16、32、64）
d	as above but addr not needed	如上但不需要 addr
d	ascii art	字符画
d	ascii art echo (seven segment text, same as ~?ea	ascii 艺术回显（七段数码文本，同 ~?ea
d	ascii-art zoom of console buffer	控制台缓冲的 ASCII 艺术缩放
d	assemble an infinite loop	汇编一个无限循环
d	assemble and execute	汇编并执行
d	assemble code and execute	汇编代码并执行
d	assemble file and show 'wx' op with hexpair bytes of assembled code	汇编文件并显示汇编代码的十六进制对字节的 'wx' 操作
d	assemble file and write bytes	汇编文件并写入字节
d	assemble file and write bytes and show 'wx' op with hexpair bytes of assembled code	汇编文件并写入字节并显示汇编代码的十六进制对字节的 'wx' 操作
d	assemble given instruction and search the bytes	汇编给定指令并搜索字节
d	assemble instruction and execute it	汇编指令并执行它
d	assemble more than one instruction (note the single quote)	汇编多条指令（注意单引号）
d	assign esil expression to basic block (see: aeb, dre, afbd)	将 esil 表达式分配给基本块（参见：aeb、dre、afbd）
d	assign updating internal flags	赋值并更新内部标志
d	assign without updating internal flags	赋值而不更新内部标志
d	associate all maps to the current bank	将所有映射关联到当前 bank
d	associate flag name prefix with given flagspace	将标志名前缀与给定标志空间关联
d	assume this lang to demangle	假定以此语言进行反修饰
d	attach and select pid	附加并选择 pid
d	attach to pid like file fd // HACK	像文件 fd 一样附加到 pid // HACK
d	attach to thread	附加到线程
d	auto set pin in current or given address by flag name (see aaep)	按标志名在当前或给定地址自动设置 pin（参见 aaep）
d	auto-noreturn propagation	自动 no-return 传播
d	automatically compute the size of all flags matching glob	自动计算所有匹配 glob 的标志的大小
d	autoname all fcn.*/sym.func.* functions	自动命名所有 fcn.*/sym.func.* 函数
d	autoname all functions	自动命名所有函数
d	autoname all golang functions	自动命名所有 golang 函数
d	autoname function at current offset	自动命名当前偏移处的函数
d	autoname functions (aang = golang, aanr = noreturn propagation, aanf = afna@@F)	自动命名函数（aang = golang，aanr = noreturn 传播，aanf = afna@@F）
d	autoname functions after aa (see afna)	在 aa 之后自动命名函数（参见 afna）
d	bar|json|histogram blocks (mode: e?search.in)	bar|json|histogram 块（模式：e?search.in）
d	base address (aligned lowest map address)	基地址（对齐的最低映射地址）
d	base64 decode/encode	base64 解码/编码
d	base64 encode the output of the command	对命令输出进行 base64 编码
d	basic block instructions	基本块指令
d	basic block size	基本块大小
d	basic block summary	基本块摘要
d	basic blocks function graph	基本块函数图
d	bb trace tag number: set color and tagname	bb 跟踪标签编号：设置颜色和标签名
d	bbsum function size	bbsum 函数大小
d	begin of basic block	基本块起始
d	begin of function	函数起始
d	bin ops	bin 操作
d	binary (any number is valid)	二进制（任意数字均有效）
d	binary info	二进制信息
d	bind both addresses for reflines purposes	为 reflines 目的绑定两个地址
d	bitfield type	位域类型
d	bitstream of N bits	N 位的位流
d	bitstream of N bytes	N 字节的位流
d	block prompt until pid dies	阻塞提示直到 pid 死亡
d	block size	块大小
d	block size (see b command and the @! operator)	块大小（参见 b 命令和 @! 运算符）
d	block size = file size (b $s)	块大小 = 文件大小 (b $s)
d	braile art rendering (agfb)	braile art 渲染（agfb）
d	break task 3	中断任务 3
d	breakpoints commands	断点命令
d	bring coretasks jobs to the foreground (see '&' command)	将核心任务作业带到前台（参见 '&' 命令）
d	but have only identified specific fields in it. In that case, use 'fmt'	但只识别了其中特定字段。在这种情况下，使用 'fmt'
d	byte (unsigned)	字节（无符号）
d	byte in decimal	十进制字节
d	calculate entropy and expand to 0-255 range	计算熵并扩展到 0-255 范围
d	calculate hash for a block	计算块的哈希
d	calculate hash for given string	计算给定字符串的哈希
d	calculate sha1 of 32 bytes starting at 0x1000	计算从 0x1000 开始的 32 字节的 sha1
d	calculate the Cycles (afC) or Cyclomatic Complexity (afCc)	计算循环数（afC）或圈复杂度（afCc）
d	call	调用
d	call puts with a string argument	以字符串参数调用 puts
d	capture current register values in r2 alias file	将当前寄存器值捕获到 r2 别名文件
d	case insensitive grep (grep -i)	大小写不敏感过滤（grep -i）
d	cases count for this block	此块的分支数量
d	cat: Show the contents of the given file	cat：显示给定文件的内容
d	cd to dir and push current directory to stack	cd 到目录并将当前目录压入栈
d	change color and background of prompt	更改提示的颜色和背景
d	change color of prompt	更改提示的颜色
d	change color of the current basic block (same as afbc, abc- to unset)	更改当前基本块的颜色（与 afbc 相同，abc- 取消设置）
d	change dbg.map permissions	更改 dbg.map 权限
d	change esil PC to this address	将 esil PC 更改为此地址
d	change immediate to structure offset	将立即数更改为结构体偏移
d	change map rwx permissions (see dmp for debug)	更改映射 rwx 权限（调试参见 dmp）
d	change opcode type (see aho?)	更改操作码类型（参见 aho?）
d	change opcode's val field (useful to set jmptbl sizes in jmp rax)	更改操作码的 val 字段（对设置 jmp rax 中的 jmptbl 大小有用）
d	change page at <address> with <size>, protection <perms> (perm)	更改 <address> 处的页，<size>，保护 <perms>（perm）
d	change permissions	更改权限
d	change program counter for esil	更改 esil 的程序计数器
d	change terminal title	更改终端标题
d	change the opcode type in current address to be considered a NOP	将当前地址处的操作码类型更改为被视为 NOP
d	change type for given function	更改给定函数的类型
d	char (signed byte)	char（有符号字节）
d	chdir	切换目录
d	check af? for more options and information.	查看 af? 获取更多选项和信息。
d	check flags in current address (no delta)	检查当前地址处的标志（无增量）
d	check if current offset contains a function prelude	检查当前偏移是否包含函数前导
d	check if flag exists or not, See ?? and ?!	检查标志是否存在，参见 ?? 和 ?!
d	checks if result in stack is not a number	检查栈中的结果是否不是数字
d	classify imports	对导入进行分类
d	classify imports (see iic?)	对导入进行分类（参见 iic?）
d	clean all function analysis data (or function at addr)	清理所有函数分析数据（或 addr 处的函数）
d	clean all refs/refs	清理所有引用/引用
d	clean all refs/refs from addr	清理从 addr 的所有引用/引用
d	clear and save empty history log	清空并保存空的历史日志
d	clear handling for a signal	清除信号的处理
d	clear hardware breakpoint	清除硬件断点
d	clear history in current session	清空当前会话的历史
d	clear line cache	清除行缓存
d	clear screen, (clear0 to goto 0, 0 only)	清除屏幕，（clear0 转到 0，仅 0）
d	clear the custom graph	清除自定义图
d	clear the esil.stats sdb instance	清除 esil.stats sdb 实例
d	clears the esil stack	清除 esil 栈
d	close all files except the current one	关闭除当前文件外的所有文件
d	close all files, analysis, binfiles, flags, same as !r2 --	关闭所有文件、分析、binfile、标志，与 !r2 -- 相同
d	close all opened files	关闭所有已打开的文件
d	close current fd	关闭当前 fd
d	close current project	关闭当前项目
d	close debug session	关闭调试会话
d	close fd	关闭 fd
d	close fd=3	关闭 fd=3
d	close file descriptor 1	关闭文件描述符 1
d	close last fd	关闭最后一个 fd
d	close opened files	关闭已打开的文件
d	close terminal fd (alias for `dd- 0`)	关闭终端 fd（`dd- 0` 的别名）
d	cmp/test	比较/测试
d	code metadata (comments, format, hints, ..)	代码元数据（注释、格式、提示等）
d	code syntax highlight	代码语法高亮
d	codemeta json with offset annotations (for frontends like iaito)	带偏移注释的 codemeta json（用于 iaito 等前端）
d	colorize basic block (same as 'abc', afbc- to unset)	为基本块着色（与 'abc' 相同，afbc- 取消设置）
d	comma or colon separated k[=v]	逗号或冒号分隔的 k[=v]
d	comma separated 0xhexadecimal bytes	逗号分隔的 0x 十六进制字节
d	comma separated list of k=v rarun2 profile options (e dbg.profile)	逗号分隔的 k=v rarun2 配置文件选项列表（e dbg.profile）
d	comment - do nothing	注释 - 不做任何事
d	comments	注释
d	commit and invalidate pcache for specified fd or current fd	为指定 fd 或当前 fd 提交并使 pcache 无效
d	commit change from cache to io	将缓存中的更改提交到 io
d	commit write cache	提交写缓存
d	commit write cache into given file	将写缓存提交到给定文件
d	compare 1,2,4,8-byte (silent return in $?)	比较 1、2、4、8 字节（静默返回于 $?）
d	compare 1,2,4,8-byte address contents (silent, return in $?)	比较 1、2、4、8 字节地址内容（静默，返回于 $?）
d	compare a plain with escaped chars string	比较带转义字符的普通字符串
d	compare all current space with other_space	比较所有当前空间与 other_space
d	compare bigger for or equal	比较大于或等于
d	compare block with given data	将块与给定数据比较
d	compare byte at addr with current offset	比较 addr 处的字节与当前偏移
d	compare bytes from current seek and +1	比较当前 seek 和 +1 的字节
d	compare contents of file at current seek	在当前 seek 处比较文件内容
d	compare contents of given files	比较给定文件的内容
d	compare current space with zigns with same name on other_space	将当前空间与 other_space 上同名 zign 比较
d	compare current zignspace zignatures with another one	将当前 zignspace 的 zignature 与另一个比较
d	compare disasm current seek and +1	比较当前 seek 和 +1 的反汇编
d	compare doubleword at offset with given value	比较偏移处的双字与给定值
d	compare dwords from current seek and +1	比较当前 seek 和 +1 的双字
d	compare exports	比较导出
d	compare for bigger	比较是否更大
d	compare for smaller	比较是否更小
d	compare for smaller or equal	比较是否更小或等于
d	compare functions (curseek vs fcn)	比较函数（curseek 与 fcn）
d	compare graphdiff current file and find similar functions	比较 graphdiff 当前文件并查找相似函数
d	compare hexpair string (output r2 commands)	比较十六进制对字符串（输出 r2 命令）
d	compare hexpair string (use '.' as nibble wildcard)	比较十六进制对字符串（使用 '.' 作为半字节通配符）
d	compare hexpairs from current seek and +1	比较当前 seek 和 +1 的十六进制对
d	compare imports	比较导入
d	compare libraries	比较库
d	compare memory hexdumps of $$ and dst in unified diff	以统一差异比较 $$ 和 dst 的内存十六进制转储
d	compare memory watchers	比较内存观察器
d	compare quadword at offset with given value	比较偏移处的四字与给定值
d	compare qwords from current seek and +1	比较当前 seek 和 +1 的四字
d	compare symbols with current `ob 1` with given obid (0)	将当前 `ob 1` 的符号与给定 obid（0）比较
d	compare two bin-objects (symbols, imports, ...)	比较两个 bin 对象（符号、导入等）
d	compare two files	比较两个文件
d	compare two files (or $alias files)	比较两个文件（或 $alias 文件）
d	compare word at offset with given value	比较偏移处的字与给定值
d	compare words (half, 16bit) from current seek and +1	比较当前 seek 和 +1 的字（半字，16 位）
d	compares decompiler output (e cmd.pdc=pdg|pdd)	比较反编译器输出（e cmd.pdc=pdg|pdd）
d	compares function disasm with the other function	比较函数反汇编与另一个函数
d	compares in two disasm columns of block size	比较两列反汇编，块大小
d	compares in two hexdump columns of block size	比较两列十六进制转储，块大小
d	compile and write	编译并写入
d	compile egg expression and execute it	编译 egg 表达式并执行它
d	compile esil file into an esil expression	将 esil 文件编译为 esil 表达式
d	compile r_egg source file	编译 r_egg 源文件
d	compile syscall name(args)	编译系统调用 name(args)
d	compile the shellcode	编译 shellcode
d	compute expression like ? or ?v but in quiet mode	以静默模式计算类似 ? 或 ?v 的表达式
d	compute md5 hash of current block	计算当前块的 md5 哈希
d	conditional flag registers	条件标志寄存器
d	conditional jump	条件跳转
d	connect to remote host:port (*rap://, raps://, tcp://, udp://, http://)	连接到远程 host:port（*rap://、raps://、tcp://、udp://、http://）
d	connect to: r2 -c'=h 9090' bin	连接到: r2 -c'=h 9090' bin
d	connect to: r2 -c.:9090 ./bin	连接到: r2 -c.:9090 ./bin
d	connect to: r2 rap://:9090	连接到: r2 rap://:9090
d	construct a graph hirearchy with the flag names	使用标志名构造图层次
d	construct the string with chunks	使用块构造字符串
d	context disassembly of N instructions	N 条指令的上下文反汇编
d	context hexdump (the hexdump version of pd--3)	上下文十六进制转储（pd--3 的十六进制转储版本）
d	continue and interrupt the child after 100ms (or the given ms)	100ms（或给定 ms）后继续并中断子进程
d	continue back until breakpoint	继续后退直到断点
d	continue execution	继续执行
d	continue execution (pass exception to program)	继续执行（将异常传递给程序）
d	continue execution of all children	继续执行所有子进程
d	continue execution of pid	继续执行 pid
d	continue execution until matching expression	继续执行直到匹配表达式
d	continue sending signal to process	继续向进程发送信号
d	continue until ^C	继续直到 ^C
d	continue until ^c	继续直到 ^c
d	continue until address	继续直到地址
d	continue until address (or range)	继续直到地址（或范围）
d	continue until call	继续直到 call
d	continue until call (use step into)	继续直到 call（使用步入）
d	continue until call (use step over)	继续直到 call（使用步过）
d	continue until condition matches	继续直到条件匹配
d	continue until esil expression	继续直到 esil 表达式
d	continue until exception	继续直到异常
d	continue until fork (TODO)	继续直到 fork（TODO）
d	continue until next call to the 'str' syscall	继续直到下一次调用 'str' 系统调用
d	continue until next syscall	继续直到下一个系统调用
d	continue until program code (mapped io section)	继续直到程序代码（映射的 io 段）
d	continue until ret (uses step over)	继续直到 ret（使用步过）
d	continue until syscall	继续直到系统调用
d	continue until the range	继续直到范围
d	continue until unknown call (call reg)	继续直到未知调用（call reg）
d	convert a printf-style format string to a pf format string (honors asm.bits)	将 printf 风格格式字符串转换为 pf 格式字符串（遵循 asm.bits）
d	convert esil expressions of N instructions to C (pdO for bytes)	将 N 条指令的 esil 表达式转换为 C（字节用 pdO）
d	convert hexpair into raw string with newline	将十六进制对转换为带换行的原始字符串
d	convert text into seven segment style ascii art	将文本转换为七段数码管风格 ASCII 艺术
d	copy 'n' bytes from 'off' to $$ (memcpy) (see y?)	从 'off' 复制 'n' 字节到 $$（memcpy）（参见 y?）
d	copy 16 bytes into clipboard	复制 16 字节到剪贴板
d	copy 16 bytes into clipboard from 0x200	从 0x200 复制 16 字节到剪贴板
d	copy 64 bytes from current seek to 0x200	从当前 seek 复制 64 字节到 0x200
d	copy [L] bytes from offset [O] of [file] into clipboard	从 [file] 的偏移 [O] 复制 [L] 字节到剪贴板
d	copy all bytes from file into clipboard	将文件的所有字节复制到剪贴板
d	copy data/code references pointing to addr to also point to curseek (or at)	将指向 addr 的数据/代码引用复制为也指向 curseek（或 at）
d	copy nul-terminated string (up to blocksize) into clipboard	将 nul 终止字符串（最多块大小）复制到剪贴板
d	copy oldfd to newfd with dup2	使用 dup2 将 oldfd 复制到 newfd
d	copy the instruction details from given address to the current one	将给定地址的指令详情复制到当前地址
d	count how many xrefs are registered	统计注册了多少交叉引用
d	count number chars	统计字符数
d	count number of lines (like wc -l)	统计行数（类似 wc -l）
d	count number of matching lines	统计匹配行数
d	count of flags in block (same as pzm)	块中标志的数量（与 pzm 相同）
d	count of functions	函数数量
d	count the strings dumped from the whole binary	统计从整个二进制转储的字符串数
d	count the strings in data sections	统计数据段中的字符串数
d	count the strings in the whole binary	统计整个二进制中的字符串数
d	cpu registers	cpu 寄存器
d	create a branchable checkpoint from current state	从当前状态创建可分支的检查点
d	create a map covering all VA for given fd	为给定 fd 创建覆盖所有 VA 的映射
d	create a new bank with given name	使用给定名称创建新 bank
d	create a thread with given TLS mapid and prints the new thread id	使用给定 TLS mapid 创建线程并打印新线程 id
d	create and open file in read-write mode (see ot and omr)	以读写模式创建并打开文件（参见 ot 和 omr）
d	create and query or filter a table with data from file	以文件数据创建并查询或过滤表
d	create command - rlangpipe script	创建命令 - rlangpipe 脚本
d	create data flow graph for N instructions	为 N 条指令创建数据流图
d	create default map for given fd (omm `oq`)	为给定 fd 创建默认映射（omm `oq`）
d	create directory inside mounted filesystem	在挂载的文件系统中创建目录
d	create flag name.#num# enumerated flag. (f.ex: fe foo @@= 1 2 3 4)	创建标志 name.#num# 枚举标志。（例如：fe foo @@= 1 2 3 4）
d	create mem.* flags for memory accesses	为内存访问创建 mem.* 标志
d	create new io map	创建新的 io 映射
d	create new process (fork)	创建新进程（fork）
d	create new thread (clone)	创建新线程（clone）
d	create new visual gadget or print it (see pg?)	创建新的可视化小工具或打印它（参见 pg?）
d	create object referencing to register values	创建引用寄存器值的对象
d	create or update timestamp in file	在文件中创建或更新时间戳
d	create pipe and write fds to (int[2])addr	创建管道并将文件描述符写入 (int[2])addr
d	create zignature for function	为函数创建 zignature
d	create, list, remove IO maps	创建、列出、删除 IO 映射
d	create/rename functions, go flags, and comments	创建/重命名函数、go 标志和注释
d	cross references graph	交叉引用图
d	cryp           rc  Rivest Cipher (implements: rc2,rc4,rc6)	cryp           rc  Rivest 密码（实现：rc2、rc4、rc6）
d	cryp          rot  Rotate algorithms (rot13, rol, ror) (implements: rot,rol,ror)	cryp          rot  旋转算法（rot13、rol、ror）（实现：rot、rol、ror）
d	cryp          xor  Byte level Exclusive Or	cryp          xor  字节级异或
d	cryp         cps2  Capcom Play System 2	cryp         cps2  Capcom 游戏系统 2
d	cryp       base64  Binary to text encoding scheme using 64 ascii characters	cryp       base64  使用 64 个 ascii 字符的二进制到文本编码方案
d	cryp      aes-cbc  Rijndael block cipher with Cipher Block Chaining mode	cryp      aes-cbc  带密码块链接模式的 Rijndael 分组密码
d	cryp      aes-ecb  Rijndael block cipher with Electronic Code Book mode	cryp      aes-ecb  带电子密码本模式的 Rijndael 分组密码
d	cryp      des-ecb  DES with with Electronic Code Book mode	cryp      des-ecb  带电子密码本模式的 DES
d	cryp      sm4-ecb  ShāngMì4 block cipher with Electronic Code Book mode	cryp      sm4-ecb  带电子密码本模式的 SM4 分组密码
d	cryp     aes-wrap  Rijndael block cipher with Key Wrap Algorithm (RFC 3394)	cryp     aes-wrap  带密钥包装算法的 Rijndael 分组密码（RFC 3394）
d	cryp     blowfish  Bruce Schneier's symetric-key block cipher	cryp     blowfish  Bruce Schneier 的对称密钥分组密码
d	cryp  serpent-ecb  Serpent block cipher with Electronic Code Book mode	cryp  serpent-ecb  带电子密码本模式的 Serpent 分组密码
d	current debug map base address ?v $D @ rsp	当前调试映射基地址 ?v $D @ rsp
d	current debug map dsitance	当前调试映射距离
d	current debug map size	当前调试映射大小
d	current instruction may be considered as the end of a function	当前指令可被视为函数的结尾
d	current non-temporary virtual seek	当前非临时虚拟定位
d	current section	当前段
d	current symbol	当前符号
d	cursor + current non-temporary virtual seek	光标 + 当前非临时虚拟定位
d	cursor position relative to current offset (previously $O)	光标位置相对于当前偏移量（以前是 $O）
d	custom graph	自定义图
d	cyclomatic complexity	圈复杂度
